fid,full_id,osm_id,osm_type,building,clothes,sells:newspaper,toilets:num_chambers,toilets:handwashing,toilets:access,brewery,theatre:type,generator:place,bench,generator:type,generator:output:electricity,generator:method,diet:local,plant:source,plant:output:electricity,plant:method,abandoned:amenity,automated,service:bicycle:retail,service:bicycle:repair,short_name,second_hand,attraction,grades,material,drinking_water,loc_name,recycling_type,recycling:waste,recycling:organic,recycling:glass,contact:street,contact:postcode,contact:housenumber,contact:city,ruined,residential,mobile,shower,club,name:da,phone_1,phone:mobile,contact:youtube,contact:whatsapp,contact:twitter,contact:linkedin,contact:flickr,ice_cream,payment:bancomat,network,museum,content,service:vehicle:inspection,highway,seamark:type,building:levels:underground,building:flats,payment:contactless,payment:american_express,name:nap,drink:espresso,beds,bus,roof:orientation,location,payment:notes,payment:coins,description:it,water,natural,public_transport,ferry,author,social_facility:for,roof:material,building:colour,disused:cuisine,diet:vegetarian,diet:mediterranean,diet:gluten_free,construction,internet_access:ssid,bar,alt_name_1,addr:state,addr:hamlet,building_1,craft,image,townhall:type,name:fr,building:part,name:bg,branch,ref:vatin,product,industrial,cocktails,operator:type,healthcare:speciality,social_facility,compressed_air,observatory:type,charge,contact:website,contact:mobile,drive_through,dispensing,isced:level,roof:height,roof:colour,military,addr:province,ristorante,holiday,old_name,roof,rooms,reservation,nohousenumber,addr:unit,guest_house,substation,service_times,name:signed,barrier,self_service,fuel:octane_95,fuel:diesel,payment:visa,payment:mastercard,restaurant,abandoned,capacity:disabled,covered,fax,url,stars,smoking,internet_access:fee,shelter_type,disused:amenity,year_of_construction,landuse,surface,government,power,generator:source,official_name,payment:debit_cards,building:use,animal_shelter:adoption,animal_shelter,disused:railway,disused,source:date,ref:mise,addr:interpolation,diocese,office,atm,ruin_type,name:es,name:el,historic:period,description:en,description:de,archaeological_site,alt_name:it,alt_name:es,alt_name:en,alt_name:de,tower:type,tower:construction,defensive,opening_hours:signed,check_date:opening_hours,wikipedia:pl,castle_type,toilets,changing_table,operator:wikipedia,operator:wikidata,operator:short,name:etymology:wikidata,takeaway,outdoor_seating,indoor_seating,brand:wikipedia,brand:wikidata,brand,cuisine,ref,contact:instagram,check_date,internet_access,level,sport,contact:facebook,operator,aeroway,railway,historic:civilization,wikimedia_commons,name:it,name:en,name:de,ruins,roof:levels,description,stroller,shop,payment:credit_cards,payment:cash,air_conditioning,start_date,community:gender,healthcare,emergency,addr:housename,roof:shape,contact:phone,contact:email,building:parts,importance,alt_name,wheelchair,addr:place,addr:country,layer,man_made,height,building:levels,email,leisure,architect,supervised,parking,fee,capacity,access,ele,tourism,information,whc:inscription_date,ref:whc,phone,opening_hours,historic,heritage:operator,heritage,addr:street,addr:postcode,addr:housenumber,addr:city,website,wikipedia,wikidata,type,religion,name,denomination,amenity,pendenza,attraversamenti,fermate,rampe,HubName,dist_ospedale,attraversamenti_norm,fermate_norm,rampe_norm,pendenza_norm,dist_ospedale_norm,IAU,scuole,supermercati,farmacie,parchi,IAU_famiglie,IAU_anziani,wheelchair_norm,IAU_disabili
37082,w672365772,"672365772",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.10548686981201,,,,"171",2292.94917718111,0,0,0,0.954383479224311,0.865088892846487,0.420640029771835,1,,1,,0.345438347922431,0.51389447441416,0,0.281850314448402
37083,w672365773,"672365773",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41080331802368,,,,"171",2291.31058369125,0,0,0,0.93987996313307,0.865185303383664,0.417753788134164,1,,1,,0.343987996313307,0.511013053303347,0,0.278229255952451
37084,w672365774,"672365774",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65069341659546,,,,"124",2290.54998669814,0,0,0,0.948325628704495,0.86523005491303,0.369449633977853,,,1,,0.0948325628704495,0.512711136723505,0,0.280342909921775
37085,w672365775,"672365775",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37647378444672,,,,"124",2215.32023635287,0,0,0,0.984705846839481,0.86965637583238,0.427389625742753,1,,1,,0.348470584683948,0.520872444534372,0,0.289659280501489
37086,w672365776,"672365776",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07987475395203,,,,"124",2199.59544080393,0,0,0,0.988001391622755,0.870581581501299,0.428187515549746,1,,1,,0.348800139162276,0.521716594624811,0,0.290529426980754
37087,w672365777,"672365777",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28981161117554,,,,"124",2236.26374557424,0,0,0,0.974557648764716,0.868424114757929,0.425175146966633,1,,1,,0.347455764876472,0.518596352704529,0,0.287060617929076
37088,w672365778,"672365778",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853753864765167,,,,"171",2225.9213696157,0,0,0,0.990513845947054,0.869032632995075,0.428457664138672,1,,1,,0.349051384594705,0.521909295788426,0,0.291080093136517
37089,w672365779,"672365779",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22536277770996,,,,"171",2195.09328382025,0,0,0,0.975273746914334,0.870846476593301,0.425681720871862,1,,1,,0.347527374691433,0.519224044701527,0,0.287360760558248
37090,w672365780,"672365780",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94625353813171,,,,"171",2187.97880647192,0,0,0,0.978374960687425,0.8712650737543,0.42636475320063,1,,1,,0.347837496068743,0.519928006888345,0,0.288156993859571
37091,w672365781,"672365781",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07987475395203,,,,"171",2152.15393661057,0,0,0,0.988001391622755,0.873372915002909,0.478606215574987,1,,1,1,0.548800139162276,0.672274861325133,0,0.290668993655834
37092,w672365782,"672365782",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43243527412415,,,,"171",2126.76382290119,0,0,0,0.961861830287509,0.874866802606426,0.423602386448466,1,,,1,0.546186183028751,0.517345726578787,0,0.284208797702199
37093,w672365783,"672365783",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07987475395203,,,,"171",2149.44297832549,0,0,0,0.988001391622755,0.87353242066807,0.428630141424762,1,,1,,0.348800139162276,0.522306762458165,0,0.290676968939092
37094,w672365784,"672365784",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14536321163177,,,,"171",2169.13324542642,0,0,0,0.98727374209298,0.872373897068344,0.428310832978848,1,,1,,0.348727374209298,0.521929527832265,0,0.290437130376662
37095,w672365785,"672365785",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08100080490112,,,,"171",2117.51003464929,0,0,0,0.943544435501099,0.875411271202089,0.420020577780533,1,,,1,0.54435444355011,0.513791141340638,0,0.279656672435379
37096,w672365786,"672365786",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853753864765167,,,,"171",2154.15579864874,0,0,0,0.990513845947054,0.873255130698474,0.429091038794182,1,,,1,0.549051384594705,0.522753795329105,0,0.291291218021687
37097,w672365787,"672365787",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381832927465439,,,,"171",2219.93894023846,0,0,0,0.995757411917051,0.869384623426779,0.429559175897427,1,,1,,0.349575741191705,0.523028407068766,0,0.292408584150602
37098,w672381581,"672381581",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381832927465439,,,,"124",2035.28656290465,0,0,0,0.995757411917051,0.880249084319567,0.431188845031345,2,,1,,0.349575741191705,0.525201299247324,0,0.292951807195241
37099,w672381592,"672381592",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83170771598816,,,,"124",1989.96569469348,0,0,0,0.957425469822354,0.882915645169835,0.373922440739946,2,,,,0.345742546982235,0.368068222998438,0,0.28350214971408
37100,w672381602,"672381602",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25891137123108,,,,"124",2032.93483338983,0,0,0,0.963789873652988,0.8803874539074,0.374816092816708,2,,,,0.346378987365299,0.368835465512078,0,0.284966841108617
37101,w672381635,"672381635",way,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37647378444672,,,,"124",1828.78864338632,0,0,0,0.984705846839481,0.892398879537166,0.430801001298471,1,,1,,0.348470584683948,0.525420945275329,0,0.290796405686729
37102,w672381636,"672381636",way,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20730090141296,,,,"124",1861.12631231829,0,0,0,0.986585545539856,0.890496216032108,0.430891541512787,2,,1,,0.348658554553986,0.525416352314393,0,0.291171197186569
37103,w672381640,"672381640",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asilo Nido Teresa Buonocore,,childcare,2.22536277770996,,,,"124",1770.52170180073,0,0,0,0.975273746914334,0.89582715334192,0.429428822384155,1,,1,,0.347527374691433,0.524220180051251,0,0.288609794395679
37104,w672381641,"672381641",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07987475395203,,,,"124",1816.45833266949,0,0,0,0.988001391622755,0.893124362634179,0.431568932719678,1,,1,,0.348800139162276,0.526225150851387,0,0.291656566037398
37105,w672381642,"672381642",way,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57396483421326,,,,"124",1843.10310744236,0,0,0,0.982511501842075,0.891556654069054,0.430235798478773,1,,1,,0.348251150184207,0.524813631182226,0,0.290205708163971
37106,w672381643,"672381643",way,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28981161117554,,,,"124",1814.348472288,0,0,0,0.974557648764716,0.893248501277477,0.428898804944565,1,,1,,0.347455764876472,0.523561230008439,0,0.288301837255053
37107,w672381650,"672381650",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853753864765167,,,,"124",2123.75437609737,0,0,0,0.990513845947054,0.875043870552049,0.429359349772218,1,,1,,0.349051384594705,0.523111543299821,0,0.291380655014366
37108,w672381651,"672381651",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41123175621033,,,,"124",2133.70317550041,0,0,0,0.962097424930996,0.874458509325699,0.423588261385054,1,,1,,0.3462097424931,0.517311186851339,0,0.284247281699034
37109,w672381652,"672381652",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37647378444672,,,,"124",2107.0895241936,0,0,0,0.984705846839481,0.876024386667828,0.42834482736807,1,,1,,0.348470584683948,0.522146046701462,0,0.289977681043262
37110,w672381653,"672381653",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14555764198303,,,,"124",2159.25074951524,0,0,0,0.965049359533522,0.872955357171379,0.423953175482411,1,,1,,0.346504935953352,0.51760094334098,0,0.284910107741949
37111,w672381655,"672381655",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Via Giulio Tesauro,,,,,,,,,,,,1.57396483421326,,,,"124",2158.79168713932,0,0,0,0.982511501842075,0.872982367195851,0.427449655447793,1,,1,,0.348251150184207,0.521098773807585,0,0.289276993820311
37112,w672381658,"672381658",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94625353813171,,,,"124",2093.95234701498,0,0,0,0.978374960687425,0.876797343668217,0.427194593687718,1,,1,,0.347837496068743,0.521034460871128,0,0.288433607355267
37113,w672381659,"672381659",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.539985299110413,,,,"124",2112.53466200851,0,0,0,0.994000163343218,0.875704009060455,0.430155634027712,1,,1,,0.349400016334322,0.523940834480734,0,0.292285241288827
37114,w672381660,"672381660",way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20730090141296,,,,"124",2089.08289302465,0,0,0,0.986585545539856,0.877083849551386,0.428879686540679,1,,1,,0.348658554553986,0.522733879018248,0,0.290500578862533
